TimeStamp,Type,CoinId,Amount,CashValue
2019-03-20 17:27:09.248887,1,BTC,8.44142100340571,225000.0
2019-03-23 17:27:09.250125,2,BTC,0.014817888617063363,396.2247437075712
2019-03-24 17:27:09.250543,2,BTC,0.004314854135995089,115.48508644255345
2019-03-26 17:27:09.251176,2,BTC,0.008905228203692491,238.80342182653837
2019-03-31 17:27:09.252652,2,BTC,0.015733752342218407,423.3572367100569
2019-04-01 17:27:09.252962,2,BTC,0.016070804598634223,433.93638093385374
2019-04-02 17:27:09.253283,2,BTC,0.061509959536295775,1683.3240509142634
2019-04-02 17:27:09.253343,1,ETH,242.39820371646607,227692.74348043764
2019-04-03 17:27:09.253858,2,ETH,1.0821214244194508,1022.4165571612538
2019-04-05 17:27:09.254723,2,BTC,0.03366080939188139,934.7097149227629
2019-04-06 17:27:09.255273,2,BTC,0.28602360885087635,9097.395416459301
2019-04-07 17:27:09.256035,2,ETH,1.0902801639580038,1229.8994240960455
2019-04-08 17:27:09.256335,2,BTC,0.08049371100346761,2695.723294846888
2019-04-13 17:27:09.259105,2,ETH,2.3116064691712896,2746.676061523147
2019-04-14 17:27:09.259866,2,ETH,0.9652867039583434,1167.3578034172533
2019-04-18 17:27:09.261652,2,BTC,0.0010233638489867967,34.97851895279018
2019-04-19 17:27:09.262190,2,BTC,0.011812533733440775,409.30528482655063
2019-04-21 17:27:09.263264,2,BTC,0.05315721245685286,1862.39150892006
2019-04-26 17:27:09.265909,2,BTC,0.13274329388390285,4984.968085211994
2019-04-27 17:27:09.266498,2,BTC,0.09016207105529261,3306.386812316603
2019-04-27 17:27:09.266790,2,ETH,2.632741832839943e-14,2.9103830456733704e-11
2019-04-28 17:27:09.267082,2,BTC,0.007445578637722168,273.1752762409742
2019-04-29 17:27:09.267609,2,BTC,0.02891600464262567,1022.8993587243604
2019-04-29 17:27:09.267656,2,ETH,236.94890895495894,246974.2280604985
2019-05-01 17:27:09.268186,2,BTC,0.02503161141876634,890.8279539015494
2019-05-03 17:27:09.268730,2,BTC,0.04983477907575106,1795.0124638485142
2019-05-04 17:27:09.269019,2,BTC,0.013194569211223228,476.7798371639801
2019-05-05 17:27:09.269324,2,BTC,0.11548983183199982,4293.269000544737
2019-05-06 17:27:09.269613,2,BTC,0.20716441825023618,8114.76251126203
2019-05-10 17:27:09.270699,2,BTC,0.09160360288375612,3673.3342433145153
2019-05-10 17:27:09.270759,1,ETH,242.33668717817724,284403.9965140235
2019-05-11 17:27:09.271022,2,BTC,0.07665826999511706,3090.019861908513
2019-05-12 17:27:09.271545,2,BTC,0.09472236814877705,3907.412980349501
2019-05-13 17:27:09.272045,2,BTC,0.11046627869501523,4788.312025735155
2019-05-14 17:27:09.272565,2,BTC,0.0057567942208192075,272.0200463104411
2019-05-15 17:27:09.273074,2,BTC,0.06337776081740372,2952.307958621997
2019-05-16 17:27:09.273580,2,BTC,0.24143473223581863,13020.976019674155
2019-05-17 17:27:09.274430,2,ETH,9.497845079207138,15495.873727652594
2019-05-19 17:27:09.275567,2,ETH,12.556030121251275,20829.213576824288
