TimeStamp,Type,CoinId,Amount,CashValue
2018-05-18 17:25:42.479987,1,ETH,45.42717399143857,225000.0
2018-05-19 17:25:42.480129,1,BTC,3.648310275691027,225865.30403449514
2018-05-19 17:25:42.480934,2,ETH,0.21171727897390616,1057.5938199384545
2018-05-20 17:25:42.481926,2,ETH,1.0014758651088387,5196.87596181882
2018-05-21 17:25:42.482441,2,BTC,0.008682134684318853,544.2141171092226
2018-05-22 17:25:42.483379,2,BTC,0.03797794640968753,2333.1178349281545
2018-05-25 17:25:42.485909,2,BTC,0.09621966092913783,5709.211462076375
2018-05-26 17:25:42.486431,2,BTC,3.505430533667883,187352.8221980506
2018-05-31 17:25:42.488699,2,ETH,44.21398084735583,189410.50641694528
2018-08-04 17:25:42.492735,1,BTC,3.7869733909657284,198332.5669993673
2018-08-05 17:25:42.493270,2,BTC,0.1767722288118288,10116.574360277882
2018-08-15 17:25:42.497381,2,BTC,3.6102011621538996,173291.85013585756
2018-09-13 17:25:42.499191,1,BTC,3.8677687419259312,191616.70287291298
2018-09-14 17:25:42.499685,2,BTC,0.0368031825849604,1855.400063661742
2018-09-16 17:25:42.500285,2,BTC,3.830965559340971,170979.0364316381
2019-01-10 17:25:42.505558,1,ETH,176.55081855576145,183164.68300298703
2019-01-14 17:25:42.506632,2,ETH,176.55081855576145,157374.14945801056
2019-02-24 17:25:42.508054,1,ETH,176.08884715376388,171558.9429077476
2019-02-26 17:25:42.508628,2,ETH,0.93426878216881,919.1008791211643
2019-03-05 17:25:42.510995,2,ETH,175.15457837159508,159131.92390970237
2019-03-20 17:25:42.511903,1,BTC,6.242163698719956,166380.37975423178
2019-03-23 17:25:42.513288,2,BTC,0.010957359712279038,292.9956592270464
2019-03-24 17:25:42.513762,2,BTC,0.0031906980876937447,85.39756683673477
2019-03-26 17:25:42.514582,2,BTC,0.006585134445904055,176.58757337825955
2019-03-31 17:25:42.516086,2,BTC,0.011634611954031778,313.05927918007364
2019-04-01 17:25:42.516586,2,BTC,0.011883851431453171,320.8822215509135
2019-04-02 17:25:42.517095,2,BTC,0.04548466856140587,1244.7648659579863
2019-04-02 17:25:42.517193,1,ETH,179.24580082706336,168371.57834470263
2019-04-03 17:25:42.517786,2,ETH,0.8001945490448371,756.0446890999738
2019-04-05 17:25:42.518584,2,BTC,0.02489110333091554,691.1882547947462
2019-04-06 17:25:42.519100,2,BTC,0.21150540737459714,6727.236018510652
2019-04-07 17:25:42.519833,2,ETH,0.8062276787459794,909.4717032916378
2019-04-08 17:25:42.520115,2,BTC,0.059522552020375194,1993.402068928699
2019-04-13 17:25:42.523086,2,ETH,1.709359831924738,2031.0800274581707
2019-04-14 17:25:42.523610,2,ETH,0.7137989705613395,863.2241539628012
2019-04-18 17:25:42.525373,2,BTC,0.0007567451814267757,25.865507851558505
2019-04-19 17:25:42.525873,2,BTC,0.008734994881909148,302.66830544380355
2019-04-21 17:25:42.526885,2,BTC,0.03930807642332369,1377.1795844674925
2019-04-26 17:25:42.529228,2,BTC,0.09815946509436108,3686.226147023525
2019-04-27 17:25:42.529728,2,BTC,0.06667199831825567,2444.9684153227427
2019-04-28 17:25:42.530236,2,BTC,0.005505769783262169,202.00447200192139
2019-04-29 17:25:42.530759,2,BTC,0.021382470370734107,756.4017055774167
2019-04-29 17:25:42.530807,2,ETH,175.21621979678648,182629.62601872883
2019-05-01 17:25:42.531332,2,BTC,0.018510084505398577,658.7390811814403
2019-05-03 17:25:42.531871,2,BTC,0.036851242078185055,1327.3549128830782
2019-05-04 17:25:42.532172,2,BTC,0.009756966382475554,352.5636016289354
2019-05-05 17:25:42.532462,2,BTC,0.08540107590204607,3174.736563100887
2019-05-06 17:25:42.532746,2,BTC,0.15319153146684006,6000.61008106306
2019-05-10 17:25:42.533791,2,BTC,0.0677379654873551,2716.31442829725
2019-05-10 17:25:42.533850,1,ETH,179.20031129372265,210307.7553049975
2019-05-11 17:25:42.534119,2,BTC,0.0566863647692898,2284.97190254429
2019-05-12 17:25:42.534643,2,BTC,0.07004419370583814,2889.4082467873814
2019-05-13 17:25:42.535156,2,BTC,0.08168631733028187,3540.8052143269742
2019-05-14 17:25:42.535656,2,BTC,0.004256967149452803,201.15021602620254
2019-05-15 17:25:42.536163,2,BTC,0.046865848501211504,2183.1383080309897
2019-05-16 17:25:42.536798,2,BTC,0.1785333441566966,9628.59971077391
2019-05-17 17:25:42.537554,2,ETH,7.02335587166821,11458.708246357623
2019-05-19 17:25:42.538589,2,ETH,9.28478693235272,15402.544288417905
