TimeStamp,Type,CoinId,Amount,CashValue
2017-03-10 17:17:30.013342,1,BTC,13.486842746983008,90000.0
2017-03-11 17:17:30.014498,2,BTC,0.2149888437046529,1463.0995529118518
2017-03-11 17:17:30.015828,1,ETH,1183.678524764687,90321.16819454162
2017-03-12 17:17:30.016778,2,BTC,0.34230749944255684,2420.3688171873946
2017-03-12 17:17:30.017401,2,ETH,19.00723066699915,1491.983080119564
2017-03-13 17:17:30.019028,2,BTC,0.14571323230297553,1043.2959353862389
2017-03-15 17:17:30.023121,2,ETH,7.809524720113059,619.1792776596267
2017-03-16 17:17:30.023764,2,BTC,0.1960302618595451,1432.512084750444
2017-03-17 17:17:30.026262,2,BTC,0.0731443173361647,534.4896787956095
2017-03-22 17:17:30.035376,2,ETH,115.58970516912584,10340.015559664127
2017-03-30 17:17:30.046643,2,BTC,0.19575241970714977,1502.5403707184596
2017-04-01 17:17:30.050811,2,BTC,0.3338462107935078,2691.0790900077554
2017-04-01 17:17:30.051639,2,ETH,3.045114433892889,283.355431334523
2017-04-02 17:17:30.053393,2,ETH,61.94659448189412,6181.930113504903
2017-04-03 17:17:30.055149,2,ETH,42.312468028219854,4476.534178568691
2017-04-04 17:17:30.057040,2,ETH,17.843503364058538,1937.9615200705448
2017-04-05 17:17:30.058682,2,ETH,68.0145483549234,8121.098727495731
2017-04-06 17:17:30.060081,1,BTC,1.7296184507299207e-15,1.4551915228366852e-11
2017-04-06 17:17:30.061096,2,ETH,57.03064929099772,7477.857279670483
2017-04-07 17:17:30.062521,2,ETH,11.549701120989821,1549.9132873728377
2017-04-08 17:17:30.063111,2,BTC,0.1377953705220674,1211.5952104406606
2017-04-10 17:17:30.065690,2,ETH,2.744069215351321,371.0490580724727
2017-04-10 17:17:30.065885,1,ZEC,318.9297653845959,105035.79694288124
2017-04-11 17:17:30.066522,2,BTC,0.06793474566184189,596.3706623356848
2017-04-12 17:17:30.069146,2,ZEC,0.1496030503897172,47.30104525544448
2017-04-13 17:17:30.073650,2,ZEC,15.676692879012704,5274.284998571951
2017-04-15 17:17:30.076116,2,BTC,11.779329845652546,90845.62499258514
2017-04-15 17:17:30.077629,2,ETH,29.050867133810826,4308.051234058672
2017-04-15 17:17:30.078427,2,ZEC,52.79937367674457,23389.989222068893
2017-04-16 17:17:30.079411,2,ETH,41.15087781710444,6670.357098341818
2017-04-16 17:17:30.080291,2,ZEC,13.062717510911797,6306.329725898468
2017-04-17 17:17:30.081059,2,ETH,100.15793663459623,19788.325306806903
2017-04-18 17:17:30.082495,2,ETH,10.391384091857564,2058.6299221058
