TimeStamp,Type,CoinId,Amount,CashValue
2017-02-28 20:53:45.328225,1,BTC,26.21538854976309,166666.66666666666
2017-02-28 20:53:45.328436,1,ETH,2264.804966228556,166666.66666666666
2017-02-28 20:53:45.329117,1,XMR,1989.6302957646155,166666.66666666666
2017-07-08 20:53:45.332497,2,ETH,2264.8049662285566,3949510.1844223724
2017-07-08 20:53:45.332591,2,BTC,26.215388549763095,483989.1371391506
2017-07-08 20:53:45.332709,2,XMR,1989.6302957646158,706323.0889285266
2017-07-08 20:53:45.333242,1,USDT,737423.9343223302,5139822.410490049
2017-08-05 20:53:45.333463,2,USDT,737423.9343223302,5011675.347909239
2017-08-05 20:53:45.333866,1,LTC,7062.108110259291,2505837.6739546196
2017-08-05 20:53:45.333951,1,XMR,8321.4924630221,2505837.6739546196
2017-09-12 20:53:45.334441,2,LTC,7062.108110259291,2070766.722392761
2017-09-12 20:53:45.334528,2,XMR,8321.4924630221,2716437.4525118964
2017-09-12 20:53:45.334917,1,USDT,717180.4742986172,4787204.1749046575
2017-10-13 20:53:45.335144,2,USDT,717180.4742986172,4694005.256874501
2017-10-13 20:53:45.335223,1,XRP,1790540.1330835936,2347002.6284372504
2017-10-13 20:53:45.335748,1,EOS,506442.68366179557,2347002.6284372504
2018-01-19 20:53:45.336076,2,EOS,506442.68366179557,28199018.69726122
2018-01-19 20:53:45.336155,2,XRP,1790540.1330835936,13155980.575420823
2018-01-19 20:53:45.336672,1,USDT,6247389.626467148,41354999.27268204
2018-04-16 20:53:45.337106,2,USDT,6247389.626467148,39326019.36222514
2018-04-16 20:53:45.337507,1,BNB,282868.6484160783,19663009.68111257
2018-04-16 20:53:45.337587,1,XRP,5228590.636483415,19663009.68111257
2018-05-18 20:53:45.337746,2,BNB,282868.6484160783,26334569.486524377
2018-05-18 20:53:45.337807,2,XRP,5228590.636483415,28946551.714781772
2018-05-18 20:53:45.338436,1,USDT,8732345.97528922,55281121.20130615
2018-07-20 20:53:45.338950,2,USDT,8732345.97528922,57868042.49444957
2018-07-20 20:53:45.339217,1,BTC,643.2847047405154,28934021.247224785
2018-07-20 20:53:45.339462,1,ETH,8908.943277478631,28934021.247224785
2018-07-24 20:53:45.339722,2,ETH,8908.943277478631,25853676.607466295
2018-07-24 20:53:45.339970,2,BTC,643.2847047405154,26830664.359355327
2018-07-24 20:53:45.340058,1,USDT,7900809.866087644,52684340.966821626
2018-07-26 20:53:45.340164,2,USDT,7900809.866087644,52446808.25546229
2018-07-26 20:53:45.340224,1,BCH,4862.016658347525,26223404.127731144
2018-07-26 20:53:45.340278,1,LTC,46305.021115416675,26223404.127731144
2018-08-02 20:53:45.341071,2,BCH,4862.016658347525,25901872.256871976
2018-08-02 20:53:45.341158,2,LTC,46305.021115416675,25924782.333506804
2018-08-02 20:53:45.341228,1,USDT,7694262.549293997,51826654.590378776
2018-09-22 20:53:45.341941,2,USDT,7694262.549293997,52910951.7491797
2018-09-22 20:53:45.342027,1,EOS,713448.2489489985,26455475.87458985
2018-09-22 20:53:45.342355,1,XRP,13873582.562059496,26455475.87458985
2018-10-15 20:53:45.342752,2,EOS,713448.2489489985,22489657.561195496
2018-10-15 20:53:45.342835,2,XRP,13873582.562059496,42667683.03420477
2018-10-15 20:53:45.343223,1,USDT,9498750.162701312,65157340.595400274
2018-11-07 20:53:45.343416,2,USDT,9498750.162701312,65844952.78773505
2018-11-07 20:53:45.343483,1,XRP,11648358.532972857,32922476.393867526
2018-11-07 20:53:45.344010,1,EOS,1126851.8507519716,32922476.393867526
2018-11-15 20:53:45.344124,2,EOS,1126851.8507519716,34840480.20712308
2018-11-15 20:53:45.344513,2,XRP,11648358.532972857,32455482.934527554
2018-11-15 20:53:45.344593,1,USDT,9784881.309988113,67295963.14165063
2018-12-25 20:53:45.344845,2,USDT,9784881.309988113,67183666.40130012
2018-12-25 20:53:45.344919,1,BTC,1262.1593625660814,33591833.20065006
2018-12-25 20:53:45.345550,1,BCH,25840.54667496562,33591833.20065006
2019-01-12 20:53:45.345697,2,BCH,25840.54667496562,27661745.84330064
2019-01-12 20:53:45.345763,2,BTC,1262.1593625660814,34404731.971117236
2019-01-12 20:53:45.345822,1,USDT,8957690.959589627,62066477.81441788
2019-02-17 20:53:45.346024,2,USDT,8957690.959589627,60245088.87275142
2019-02-17 20:53:45.346833,1,BTC,1246.0402159482474,30122544.43637571
2019-02-17 20:53:45.346914,1,ETH,36243.434015818435,30122544.43637571
2019-04-29 20:53:45.347439,2,ETH,36243.434015818435,37776895.35603594
2019-04-29 20:53:45.347518,2,BTC,1246.0402159482474,43894262.243332535
2019-04-29 20:53:45.347888,1,USDT,12068022.743709173,81671157.59936848
2019-05-13 20:53:45.348040,2,USDT,12068022.743709173,82646654.32763837
2019-05-13 20:53:45.348405,1,BTC,874.530734879022,41323327.16381919
2019-05-13 20:53:45.348481,1,BCH,18673.18750497505,41323327.16381919
