TimeStamp,Type,CoinId,Amount,CashValue
2016-02-29 21:21:19.428027,1,BTC,59.14860843253453,166666.66666666666
2016-02-29 21:21:19.428236,1,ETH,26889.578748679796,166666.66666666666
2016-02-29 21:21:19.428301,1,XMR,51174.17552500699,166666.66666666666
2016-03-01 21:21:19.428381,1,ETH,4.699148237340956e-12,2.9103830456733704e-11
2016-03-01 21:21:19.428437,1,BTC,1.0412910800345458e-14,2.9103830456733704e-11
2016-04-09 21:21:19.428583,2,ETH,26889.5787486798,756533.661628912
2016-04-09 21:21:19.428638,2,BTC,59.14860843253454,157142.49202985383
2016-04-09 21:21:19.428685,2,XMR,51174.17552500699,312206.6672838405
2016-04-09 21:21:19.428729,1,USDT,187785.5457089515,1225882.8209426063
2016-05-15 21:21:19.428932,2,USDT,187785.5457089515,1222145.8885829984
2016-05-15 21:21:19.430193,1,XMR,58590.336968626376,611072.9442914992
2016-05-15 21:21:19.430261,1,BTC,225.06699174436204,611072.9442914992
2016-08-03 21:21:19.430531,2,BTC,225.06699174436204,1110623.740501978
2016-08-03 21:21:19.430593,2,XMR,58590.336968626376,677527.201597093
2016-08-03 21:21:19.430639,1,USDT,271380.4243368005,1788150.942099071
2016-08-30 21:21:19.430800,2,USDT,271380.4243368005,1816403.4561710733
2016-08-30 21:21:19.430852,1,ETH,11353.30929073013,908201.7280855366
2016-08-30 21:21:19.430907,1,XMR,68138.78505610778,908201.7280855366
2016-10-07 21:21:19.431044,2,ETH,11353.30929073013,834290.1139395277
2016-10-07 21:21:19.431093,2,XMR,68138.78505610778,2007380.5665662424
2016-10-07 21:21:19.431138,1,USDT,426792.62871433276,2841670.6805057703
2016-11-08 21:21:19.431314,2,USDT,426792.62871433276,2847603.0980448998
2016-11-08 21:21:19.431364,1,BTC,351.20860637750684,1423801.5490224499
2016-11-08 21:21:19.431409,1,ETH,16653.534918206722,1423801.5490224499
2016-11-16 21:21:19.431515,2,ETH,16653.534918206722,1448210.6090376573
2016-11-16 21:21:19.431568,2,BTC,351.20860637750684,1435059.7155559207
2016-11-16 21:21:19.431613,1,USDT,432138.35592895455,2883270.324593578
2016-12-09 21:21:19.431756,2,USDT,432138.35592895455,2913952.1478645336
2016-12-09 21:21:19.431807,1,BTC,300.9466766322389,1456976.0739322668
2016-12-09 21:21:19.431851,1,LTC,53561.88545090445,1456976.0739322668
2017-07-08 21:21:19.432379,2,LTC,53561.88545090445,10807954.266196521
2017-07-08 21:21:19.432430,2,BTC,300.9466766322389,5556084.81909945
2017-07-08 21:21:19.432474,1,USDT,2347792.0285834945,16364039.085295971
2017-08-05 21:21:19.432632,2,USDT,2347792.0285834945,15956047.646436447
2017-08-05 21:21:19.432692,1,LTC,22484.16460946368,7978023.823218224
2017-08-05 21:21:19.432736,1,XMR,26493.761269838542,7978023.823218224
2017-09-12 21:21:19.432879,2,LTC,22484.16460946368,6592855.720580148
2017-09-12 21:21:19.432970,2,XMR,26493.761269838542,8648526.173772661
2017-09-12 21:21:19.433023,1,USDT,2283341.402745999,15241381.894352809
2017-10-13 21:21:19.433216,2,USDT,2283341.402745999,14944657.491143832
2017-10-13 21:21:19.433269,1,XRP,5700677.257208455,7472328.745571916
2017-10-13 21:21:19.433314,1,EOS,1612399.6527564165,7472328.745571916
2018-01-19 21:21:19.433590,2,EOS,1612399.6527564165,89779336.18624346
2018-01-19 21:21:19.433639,2,XRP,5700677.257208455,41885684.59139716
2018-01-19 21:21:19.433683,1,USDT,19890284.111748863,131665020.77764061
2018-04-16 21:21:19.434057,2,USDT,19890284.111748863,125205204.87228301
2018-04-16 21:21:19.434121,1,BNB,900590.1856138674,62602602.436141506
2018-04-16 21:21:19.434271,1,TRX,348494606.9913173,62602602.436141506
2018-05-18 21:21:19.434432,2,BNB,900590.1856138674,83843349.04108877
2018-05-18 21:21:19.438524,2,TRX,348494606.9913173,117630877.34732252
2018-05-18 21:21:19.438598,1,USDT,31825379.292158492,201474226.38841128
2018-07-20 21:21:19.438909,2,USDT,31825379.292158492,210902363.06396526
2018-07-20 21:21:19.439305,1,BTC,2344.4764762121117,105451181.53198263
2018-07-20 21:21:19.439361,1,ETH,32468.995124611098,105451181.53198263
2018-07-24 21:21:19.439419,2,ETH,32468.995124611098,94224744.01011907
2018-07-24 21:21:19.439468,2,BTC,2344.4764762121117,97785414.40220483
2018-07-24 21:21:19.439512,1,USDT,28794813.14815165,192010158.4123239
2018-07-26 21:21:19.439584,2,USDT,28794813.14815165,191144461.0779881
2018-07-26 21:21:19.439632,1,BCH,17719.81145897944,95572230.53899404
2018-07-26 21:21:19.439675,1,LTC,168760.47562702466,95572230.53899404
2018-08-02 21:21:19.439741,2,BCH,17719.81145897944,94400394.9551123
2018-08-02 21:21:19.439796,2,LTC,168760.47562702466,94483891.63293281
2018-08-02 21:21:19.439839,1,USDT,28042043.30630881,188884286.58804512
2018-09-22 21:21:19.440094,2,USDT,28042043.30630881,192836050.34567684
2018-09-22 21:21:19.440890,1,EOS,2600190.280181399,96418025.17283842
2018-09-22 21:21:19.440946,1,TRX,557503662.6772803,96418025.17283842
2018-10-15 21:21:19.441679,2,EOS,2600190.280181399,81964443.92620403
2018-10-15 21:21:19.441737,2,TRX,557503662.6772803,84710428.35373478
2018-10-15 21:21:19.441784,1,USDT,24298152.068825442,166674872.27993882
2018-11-07 21:21:19.441936,2,USDT,24298152.068825442,168433809.54300475
2018-11-07 21:21:19.441988,1,TRX,826095417.7177649,84216904.77150238
2018-11-07 21:21:19.442033,1,XRP,29796929.2947362,84216904.77150238
2018-11-15 21:21:19.442098,2,TRX,826095417.7177649,84216904.77150238
2018-11-15 21:21:19.442145,2,XRP,29796929.2947362,83022318.33688428
2018-11-15 21:21:19.442189,1,USDT,24316702.995181274,167239223.10838664
2018-12-25 21:21:19.443233,2,USDT,24316702.995181274,166960151.09964976
2018-12-25 21:21:19.443309,1,BTC,3136.630213467966,83480075.54982488
2018-12-25 21:21:19.443358,1,BCH,64217.12014910698,83480075.54982488
2019-01-12 21:21:19.443448,2,BCH,64217.12014910698,68743037.00680749
2019-01-12 21:21:19.443506,2,BTC,3136.630213467966,85500234.74648482
2019-01-12 21:21:19.443551,1,USDT,22261027.363164406,154243271.75329232
2019-02-17 21:21:19.443735,2,USDT,22261027.363164406,149716883.28417513
2019-02-17 21:21:19.444428,1,BTC,3096.572037142256,74858441.64208756
2019-02-17 21:21:19.444484,1,ETH,90069.64852894857,74858441.64208756
2019-04-29 21:21:19.444700,2,ETH,90069.64852894857,93880499.4512381
2019-04-29 21:21:19.444759,2,BTC,3096.572037142256,109082951.98984008
2019-04-29 21:21:19.444805,1,USDT,29990606.47759918,202963451.4410782
2019-05-13 21:21:19.444927,2,USDT,29990606.47759918,205387687.71565586
2019-05-13 21:21:19.445530,1,BTC,2173.322646080889,102693843.85782793
2019-05-13 21:21:19.445584,1,BCH,46405.30019186917,102693843.85782793
