TimeStamp,Type,CoinId,Amount,CashValue
2019-03-01 21:10:51.392071,1,BTC,6.515390301019757,166666.66666666666
2019-03-01 21:10:51.392292,1,ETH,181.23088028501058,166666.66666666666
2019-03-01 21:10:51.392386,1,BCH,186.25421693283133,166666.66666666666
2019-04-29 21:10:51.392738,2,BCH,186.25421693283133,328446.39863570326
2019-04-29 21:10:51.392828,2,ETH,181.23088028501064,188898.76706553364
2019-04-29 21:10:51.392898,2,BTC,6.515390301019757,229517.67272855394
2019-04-29 21:10:51.392970,1,USDT,110359.12781860215,746862.8384297909
2019-05-13 21:10:51.393121,2,USDT,110359.12781860215,755783.5183462987
2019-05-13 21:10:51.393191,1,BTC,7.997370505629859,377891.75917314936
2019-05-13 21:10:51.393257,1,BCH,170.76175032206487,377891.75917314936

